iter	MultiClass
448	0.01353494292
449	0.01350357261
450	0.01347949452
451	0.01345249167
452	0.0134386882
453	0.0134192049
454	0.01340034798
455	0.01335586492
456	0.013313407
457	0.01326891226
458	0.01323107292
459	0.01321278238
460	0.01318861469
461	0.01316739939
462	0.0131528887
463	0.01313371527
464	0.013106564
465	0.01307945889
466	0.01306996975
467	0.01304238221
468	0.01303291182
469	0.01299484763
470	0.01294071226
471	0.01291282993
472	0.01286985607
473	0.01283289019
474	0.01281874858
475	0.0128114127
476	0.01279308065
477	0.01277351287
478	0.01275537648
479	0.01273429368
480	0.01270701714
481	0.01269477228
482	0.01267266016
483	0.01264474113
484	0.01261402044
485	0.01257671101
486	0.01256425093
487	0.01252805278
488	0.01249595934
489	0.01247269719
490	0.01243774664
491	0.01241365566
492	0.01240289574
493	0.01236269741
494	0.01232294044
495	0.01227999065
496	0.01225433217
497	0.01220540596
498	0.01217541798
499	0.01213863071
500	0.01210594748
501	0.01208832068
502	0.0120511606
503	0.01203427629
504	0.01200076229
505	0.0119785937
506	0.01197347274
507	0.01194854178
508	0.01191347351
509	0.01188259816
510	0.01187597326
511	0.01186735702
512	0.01185515815
513	0.01183658131
514	0.01182612104
515	0.01179883318
516	0.01176199398
517	0.01174801608
518	0.01172960848
519	0.01171723691
520	0.01170884866
521	0.01167214067
522	0.01164459985
523	0.01161187828
524	0.01160059058
525	0.01157820486
526	0.01155466993
527	0.01153721813
528	0.01153245353
529	0.01151930025
530	0.01151261788
531	0.01150132114
532	0.01146486321
533	0.01145843595
534	0.01144563537
535	0.01142443655
536	0.01141033832
537	0.01139551097
538	0.0113859983
539	0.01133975472
540	0.01128812644
541	0.01127504017
542	0.01127101105
543	0.01125246451
544	0.01124163254
545	0.01121887203
546	0.01120436184
547	0.01118630305
548	0.01116077504
549	0.01113431793
550	0.01111531646
551	0.01110046336
552	0.01108127895
553	0.01107425531
554	0.0110471127
555	0.01104285497
556	0.01102750079
557	0.01101149456
558	0.01097566078
559	0.01096944392
560	0.01094824187
561	0.0109324086
562	0.01091343335
563	0.01089843507
564	0.01088723854
565	0.01087959243
566	0.01084854632
567	0.01082666576
568	0.01080007329
569	0.01078234357
570	0.01077213491
571	0.0107680632
572	0.01075825979
573	0.01074185461
574	0.01073818458
575	0.01072374841
576	0.01071574934
577	0.01071051439
578	0.01069534018
579	0.01067057799
580	0.01066177513
581	0.01064325088
582	0.0106268024
583	0.01059350358
584	0.01057571611
585	0.0105535151
586	0.01052221364
587	0.01051199505
588	0.01049898046
589	0.01049143476
590	0.01048152992
591	0.01046763267
592	0.01044972207
593	0.01042399596
594	0.01039333224
595	0.01037777773
596	0.01037077327
597	0.01035776686
598	0.01035353471
599	0.0103319861
600	0.01031505753
601	0.01029940489
602	0.01027457207
603	0.01026139855
604	0.01024384737
605	0.01022060035
606	0.01018806376
607	0.01016317051
608	0.01014651798
609	0.01013585035
610	0.01011540411
611	0.01010361637
612	0.01008192171
613	0.01006335849
614	0.010022176
615	0.01001656857
616	0.01001083251
617	0.009988703988
618	0.009978477613
619	0.009962987179
620	0.009947106376
621	0.009930706765
622	0.00992188059
623	0.00991099732
624	0.009895293243
625	0.009872228358
626	0.009860077882
627	0.009844537971
628	0.009823025553
629	0.009811945355
630	0.009797511271
631	0.00976888517
632	0.009757385645
633	0.009743826165
634	0.009730861388
635	0.009717520717
636	0.009700578379
637	0.009689517943
638	0.009668118642
639	0.009655443526
640	0.009646964512
641	0.009615083923
642	0.009609516617
643	0.009600923938
644	0.009582126741
645	0.009570776969
646	0.009549666784
647	0.009542953859
648	0.009528172732
649	0.009513531782
650	0.00950492769
651	0.009487877188
652	0.009478427356
653	0.009456585059
654	0.009431127104
655	0.009409814898
656	0.009393539553
657	0.009376009527
658	0.009360423882
659	0.009355991826
660	0.009322583814
661	0.009313275453
662	0.009295338647
663	0.009275732849
664	0.00925327037
665	0.009236253711
666	0.009229000904
667	0.009205003308
668	0.009190872552
669	0.00917902489
670	0.009164486718
671	0.009143105434
672	0.009134883189
673	0.009124649451
674	0.009115293046
675	0.009111126394
676	0.009097970261
677	0.009079518233
678	0.009069814289
679	0.009063177759
680	0.009042007141
681	0.009024024998
682	0.009012665749
683	0.008966145905
684	0.008957367222
685	0.008941353752
686	0.008931637855
687	0.00892150386
688	0.008897157376
689	0.008881566204
690	0.00887098341
691	0.008865462763
692	0.008852661277
693	0.008844508577
694	0.008838739614
695	0.008830338421
696	0.008820173235
697	0.008809976978
698	0.008798096571
699	0.008794175102
700	0.008785393207
701	0.008775708188
702	0.008756835654
703	0.008748116397
704	0.008744009649
705	0.00872592243
706	0.008718220939
707	0.008706613952
708	0.008699494747
709	0.008686431652
710	0.008680173993
711	0.008673233263
712	0.008669645928
713	0.008664040257
714	0.008661639005
715	0.008647120071
716	0.008631657295
717	0.008617520944
718	0.008597290312
719	0.008582582515
720	0.00857479849
721	0.008568345181
722	0.008560535961
723	0.008548329193
724	0.008535565902
725	0.008528731238
726	0.008521467964
727	0.008514569475
728	0.008504039116
729	0.00849582374
730	0.008486522068
731	0.008466971459
732	0.008454532177
733	0.008444356456
734	0.008436122111
735	0.008424227302
736	0.008417029069
737	0.008402047731
738	0.00839833642
739	0.008388533128
740	0.008370610759
741	0.00836583811
742	0.008362386345
743	0.008353156534
744	0.008345162028
745	0.008329381827
746	0.008317273631
747	0.00830504303
748	0.008300898965
749	0.008288997254
750	0.008279746857
751	0.008271618005
752	0.00826177167
753	0.00825300096
754	0.008237074319
755	0.008219199572
756	0.008213813338
757	0.008206437504
758	0.008201176207
759	0.008189262224
760	0.008172292789
761	0.008168792789
762	0.008148528339
763	0.008133480932
764	0.008127599377
765	0.008120200894
766	0.00811188549
767	0.008104860547
768	0.0080993843
769	0.008080783161
770	0.008055524226
771	0.008042268619
772	0.008037914551
773	0.008032273602
774	0.008024490012
775	0.008018265511
776	0.008005842415
777	0.007994311252
778	0.007986258955
779	0.007983646406
780	0.007972011996
781	0.007961345927
782	0.007956910727
783	0.00793844123
784	0.007933969412
785	0.007923210216
786	0.007916580272
787	0.007904493995
788	0.007892963446
789	0.007868876898
790	0.007850617247
791	0.007836717092
792	0.007830096309
793	0.00782323056
794	0.007810207824
795	0.007806331046
796	0.007800263439
797	0.007797014114
798	0.007785489675
799	0.007774239246
800	0.007759060072
801	0.007748829637
802	0.00774412598
803	0.007740993561
804	0.007729606575
805	0.007713624878
806	0.007706013763
807	0.007699050357
808	0.007688502909
809	0.007684353044
810	0.007679507235
811	0.007676461985
812	0.007670232055
813	0.007665020008
814	0.00765326451
815	0.007642421156
816	0.007633668812
817	0.007624672412
818	0.007622657499
819	0.007618414458
820	0.007601535477
821	0.007597136407
822	0.007588984521
823	0.007579325385
824	0.007567316932
825	0.007563651581
826	0.007554957734
827	0.007547486486
828	0.007534153938
829	0.007528110738
830	0.007516873793
831	0.007515840694
832	0.007508438248
833	0.00750120156
834	0.007486548943
835	0.007473638246
836	0.007463573465
837	0.007459203383
838	0.007447033201
839	0.007441499172
840	0.007436923543
841	0.007427145014
842	0.007421926739
843	0.007412844429
844	0.007404145245
845	0.007401236053
846	0.007390248379
847	0.007385883331
848	0.007381160744
849	0.007375372602
850	0.007366456836
851	0.007357964349
852	0.007355580404
853	0.007331372386
854	0.00732654128
855	0.007317869859
856	0.007312995969
857	0.007307702473
858	0.007292179004
859	0.007289371579
860	0.007280606337
861	0.007276208707
862	0.007272166352
863	0.007261338208
864	0.007252621614
865	0.00724836429
866	0.007240169958
867	0.00723435263
868	0.007218491507
869	0.007208622557
870	0.007196708622
871	0.007182460674
872	0.007178807031
873	0.007174731227
874	0.007165096256
875	0.007158134711
876	0.007138254479
877	0.007127989415
878	0.007115323962
879	0.007095520298
880	0.007090029347
881	0.007086847281
882	0.007084420816
883	0.00707309652
884	0.007067012891
885	0.007063111898
886	0.007052064931
887	0.007045975409
888	0.007043775233
889	0.007034030046
890	0.007029064708
891	0.007020512491
892	0.007016075539
893	0.006998108613
894	0.006993434636
895	0.006981458553
896	0.006970218301
897	0.006958394793
898	0.006955218241
899	0.006944964825
900	0.006938885973
901	0.006935548118
902	0.006930485881
903	0.006912705392
904	0.006905747965
905	0.006897914299
906	0.006891728702
907	0.006886396078
908	0.00688263659
909	0.006875239319
910	0.006865547647
911	0.006851163386
912	0.006845703259
913	0.00684027982
914	0.006830527812
915	0.006825474096
916	0.00681601361
917	0.006813104623
918	0.006800670856
919	0.006790321174
920	0.006788014085
921	0.006784066827
922	0.006780391597
923	0.0067760082
924	0.00677396175
925	0.00676531378
926	0.006756569217
927	0.00675124796
928	0.006744963257
929	0.00673171023
930	0.006723912881
931	0.006718102179
932	0.00671295818
933	0.00670846531
934	0.006706249946
935	0.006698955361
936	0.006691174578
937	0.006682525632
938	0.006678773567
939	0.006676908111
940	0.006669578039
941	0.006666707287
942	0.006662462034
943	0.006654036502
944	0.006649224391
945	0.006640700438
946	0.006630669954
947	0.00662222305
948	0.00661454689
949	0.006605657031
950	0.006597910647
951	0.006591398868
952	0.006587677578
953	0.006578614087
954	0.006570480705
955	0.006563151906
956	0.00655478337
957	0.00655193622
958	0.006549739903
959	0.006546115744
960	0.006542066505
961	0.006533992719
962	0.006525912233
963	0.006523949209
964	0.006522815786
965	0.006511027696
966	0.00650364545
967	0.006497801629
968	0.006492824261
969	0.00649022852
970	0.006482922501
971	0.006475094214
972	0.006473474589
973	0.00646707929
974	0.006463715759
975	0.006461731663
976	0.006450771159
977	0.006446910333
978	0.006437401072
979	0.00643014638
980	0.006425214196
981	0.006415882884
982	0.006409605173
983	0.006404971768
984	0.006397156543
985	0.00638652971
986	0.006384168162
987	0.006377713023
988	0.006372152517
989	0.006364947413
990	0.006360184494
991	0.006351435097
992	0.0063496017
993	0.006347643566
994	0.00634336352
995	0.006341561894
996	0.006338927635
997	0.006329877792
998	0.006329030714
999	0.006326170358
